date,time,value
2024-03-16,22:36:57,84.0
2024-03-16,22:36:58,82.0
2024-03-16,22:36:58,79.0
2024-03-16,22:36:59,75.0
2024-03-16,22:37:00,77.0
2024-03-16,22:37:00,78.0
2024-03-16,22:37:01,80.0
2024-03-16,22:37:02,84.0
2024-03-16,22:37:03,89.0
2024-03-16,22:37:03,107.0
2024-03-16,22:37:04,131.0
2024-03-16,22:37:04,160.0
2024-03-16,22:37:05,206.0
2024-03-16,22:37:05,235.0
2024-03-16,22:37:07,196.0
2024-03-16,22:37:07,164.0
2024-03-16,22:37:08,140.0
2024-03-16,22:37:09,126.0
2024-03-16,22:37:10,114.0
2024-03-16,22:37:11,104.0
2024-03-16,22:37:11,98.0
2024-03-16,22:37:12,97.0
2024-03-16,22:40:49,41.0
2024-03-16,22:40:50,43.0
2024-03-16,22:40:51,45.0
2024-03-16,22:40:52,47.0
2024-03-16,22:40:52,50.0
2024-03-16,22:40:53,54.0
2024-03-16,22:40:53,60.0
2024-03-16,22:41:57,80.0
2024-03-16,22:41:58,78.0
2024-03-16,22:41:59,76.0
2024-03-16,22:42:00,75.0
2024-03-16,22:42:01,73.0
2024-03-16,22:42:02,72.0
2024-03-16,22:42:03,71.0
2024-03-16,22:42:05,70.0
2024-03-16,22:42:06,73.0
2024-03-16,22:42:07,75.0
2024-03-16,22:42:08,76.0
2024-03-16,22:42:09,78.0
2024-03-16,22:42:10,81.0
2024-03-16,22:42:10,83.0
2024-03-16,22:42:11,85.0
2024-03-16,22:42:12,86.0
2024-03-16,22:42:12,87.0
2024-03-16,22:42:14,89.0
2024-03-16,22:42:14,94.0
2024-03-16,22:42:15,107.0
2024-03-16,22:42:15,115.0
2024-03-16,22:42:16,149.0
2024-03-16,22:42:16,167.0
2024-03-16,22:42:17,195.0
2024-03-16,22:42:17,199.0
2024-03-16,22:42:18,198.0
2024-03-16,22:42:18,201.0
2024-03-16,22:42:19,181.0
2024-03-16,22:42:19,175.0
2024-03-16,22:42:20,158.0
2024-03-16,22:42:20,155.0
2024-03-16,22:42:21,162.0
2024-03-16,22:42:21,167.0
2024-03-16,22:42:22,148.0
2024-03-16,22:42:22,141.0
2024-03-16,22:42:23,145.0
2024-03-16,22:42:23,151.0
2024-03-16,22:42:24,152.0
2024-03-16,22:42:25,133.0
2024-03-16,22:42:26,117.0
2024-03-16,22:42:27,106.0
2024-03-16,22:42:27,107.0
2024-03-16,22:42:28,101.0
2024-03-16,22:42:29,98.0
2024-03-16,22:42:29,93.0
2024-03-16,22:42:30,89.0
2024-03-16,22:42:31,85.0
2024-03-16,22:42:31,82.0
2024-03-16,22:42:32,84.0
2024-03-16,22:42:33,86.0
2024-03-16,22:42:33,87.0
2024-03-16,22:42:34,88.0
2024-03-16,22:42:35,89.0
2024-03-16,22:42:36,90.0
2024-03-16,22:42:37,93.0
2024-03-16,22:42:37,106.0
2024-03-16,22:42:38,111.0
2024-03-16,22:42:38,132.0
2024-03-16,22:42:39,163.0
2024-03-16,22:42:39,208.0
2024-03-16,22:42:40,223.0
2024-03-16,22:42:40,202.0
2024-03-16,22:42:41,196.0
2024-03-16,22:42:41,195.0
2024-03-16,22:42:42,186.0
2024-03-16,22:42:42,182.0
2024-03-16,22:42:43,179.0
2024-03-16,22:42:43,198.0
2024-03-16,22:42:44,214.0
2024-03-16,22:42:44,215.0
2024-03-16,22:42:45,224.0
2024-03-16,22:42:45,194.0
2024-03-16,22:42:46,181.0
2024-03-16,22:42:46,178.0
2024-03-16,22:42:47,161.0
2024-03-16,22:42:47,156.0
2024-03-16,22:42:48,141.0
2024-03-16,22:42:48,139.0
2024-03-16,22:42:49,148.0
2024-03-16,22:42:50,158.0
2024-03-16,22:42:50,173.0
2024-03-16,22:42:51,172.0
2024-03-16,22:42:51,193.0
2024-03-16,22:42:52,194.0
2024-03-16,22:42:52,195.0
2024-03-16,22:42:53,179.0
2024-03-16,22:42:53,169.0
2024-03-16,22:42:54,172.0
2024-03-16,22:42:54,166.0
2024-03-16,22:42:55,165.0
2024-03-16,22:42:55,146.0
2024-03-16,22:42:56,140.0
2024-03-16,22:42:56,138.0
2024-03-16,22:42:57,166.0
2024-03-16,22:42:57,167.0
2024-03-16,22:42:58,181.0
2024-03-16,22:42:58,212.0
2024-03-16,22:42:59,209.0
2024-03-16,22:42:59,189.0
2024-03-16,22:43:00,181.0
,,95.49583079
